iter	Logloss
178	0.0002238168206
179	0.0002213374547
180	0.000219669887
181	0.0002177713088
182	0.0002152015141
183	0.0002134152991
184	0.0002117368153
185	0.0002098391908
186	0.0002081298658
187	0.0002062340123
188	0.0002045013394
189	0.0002026624509
190	0.0002010512522
191	0.0001994409731
192	0.0001971753154
193	0.0001952249663
194	0.000193273953
195	0.0001918199914
196	0.000190100738
197	0.000188324792
198	0.0001863714286
199	0.0001849715028
200	0.0001835336345
201	0.0001822380338
202	0.0001805964538
203	0.0001792612076
204	0.0001777971131
205	0.0001763458593
206	0.0001750319515
207	0.000173577479
208	0.0001722039836
209	0.0001710150242
210	0.0001692495516
211	0.0001678414004
212	0.0001666504996
213	0.0001655644008
214	0.0001643450771
215	0.0001630011116
216	0.0001620653016
217	0.0001611012731
218	0.0001600913491
219	0.0001591623681
220	0.000158036794
221	0.0001571185929
222	0.0001559922865
223	0.000155067546
224	0.0001541088479
225	0.0001528089046
226	0.000151738303
227	0.0001505353621
228	0.0001497274808
229	0.0001486897809
230	0.0001477002076
231	0.0001467692852
232	0.000145680666
233	0.0001445579869
234	0.000143722977
235	0.0001428827729
236	0.0001420113274
237	0.0001411536336
238	0.0001404368452
239	0.000139465877
240	0.0001386546918
241	0.0001378965122
242	0.0001371366126
243	0.0001362662997
244	0.0001352451018
245	0.0001344047955
246	0.0001334325586
247	0.0001324463912
248	0.0001314966253
249	0.0001306863597
250	0.0001299119166
251	0.0001290200268
252	0.0001280705418
253	0.0001274244956
254	0.000126818972
255	0.0001261873075
256	0.000125347742
257	0.0001247145789
258	0.000123895262
259	0.0001230621678
260	0.0001224214605
261	0.0001217551402
262	0.0001209579536
263	0.0001203055893
264	0.0001196495124
265	0.0001190205131
266	0.0001184390783
267	0.0001177558047
268	0.0001171221478
269	0.0001165625794
270	0.0001160539814
271	0.0001153361627
272	0.0001147592493
273	0.0001140093548
274	0.0001133725473
275	0.0001128689136
276	0.0001121384416
277	0.0001116377115
278	0.000110981805
279	0.0001104266388
280	0.0001098889794
281	0.0001094599792
282	0.0001089888981
283	0.0001084467598
284	0.0001079250915
285	0.0001074489866
286	0.0001070228985
287	0.0001064058883
288	0.0001057914155
289	0.0001052342653
290	0.0001047991514
291	0.0001043339457
292	0.0001038774252
293	0.0001033343162
294	0.0001029641884
295	0.0001025452103
296	0.0001021054387
297	0.000101608898
298	0.0001011812176
299	0.0001008153643
300	0.0001002451352
301	9.986797401e-05
302	9.928948539e-05
303	9.889698029e-05
304	9.840760912e-05
305	9.80186207e-05
306	9.760815757e-05
307	9.725843157e-05
308	9.683699267e-05
309	9.640270472e-05
310	9.599556242e-05
311	9.561000551e-05
312	9.512678214e-05
313	9.47396074e-05
314	9.431751285e-05
315	9.383754219e-05
316	9.348613875e-05
317	9.302210808e-05
318	9.267499617e-05
319	9.225130081e-05
320	9.181347915e-05
321	9.13524798e-05
322	9.088238648e-05
323	9.051676307e-05
324	9.013724327e-05
325	8.97310291e-05
326	8.931016922e-05
327	8.895331621e-05
328	8.847769669e-05
329	8.809934344e-05
330	8.771410159e-05
331	8.742607491e-05
332	8.698357855e-05
333	8.654202734e-05
334	8.616767611e-05
335	8.575017963e-05
336	8.538001776e-05
337	8.504480975e-05
338	8.463360582e-05
339	8.428841829e-05
340	8.383830956e-05
341	8.352558102e-05
342	8.319004093e-05
343	8.293491602e-05
344	8.266471113e-05
345	8.233727728e-05
346	8.206336839e-05
347	8.176957709e-05
348	8.146048444e-05
349	8.115256684e-05
350	8.087050915e-05
351	8.060239043e-05
352	8.022543362e-05
353	7.990705967e-05
354	7.966547353e-05
355	7.93222785e-05
356	7.896069969e-05
357	7.862307344e-05
358	7.835154022e-05
359	7.794839144e-05
360	7.769055026e-05
361	7.740112713e-05
362	7.713328941e-05
363	7.683258397e-05
364	7.657086849e-05
365	7.622892516e-05
366	7.594627142e-05
367	7.561978272e-05
368	7.538913829e-05
369	7.508415835e-05
370	7.478349549e-05
371	7.455113956e-05
372	7.431886877e-05
373	7.407740184e-05
374	7.383602006e-05
375	7.352112872e-05
376	7.330822093e-05
377	7.304896627e-05
378	7.280751637e-05
379	7.253419501e-05
380	7.228154796e-05
381	7.199857916e-05
382	7.175828729e-05
383	7.143660954e-05
384	7.118050541e-05
385	7.094561202e-05
386	7.063630223e-05
387	7.035844667e-05
388	7.012622697e-05
389	6.985267571e-05
390	6.964260765e-05
391	6.938692076e-05
392	6.909263985e-05
393	6.882271171e-05
394	6.857587184e-05
395	6.835110698e-05
396	6.803564514e-05
397	6.778054578e-05
398	6.755408645e-05
399	6.729258384e-05
400	6.703404018e-05
401	6.684694971e-05
402	6.660300919e-05
403	6.639168092e-05
404	6.617443051e-05
405	6.594640868e-05
406	6.570374114e-05
407	6.546595267e-05
408	6.522886668e-05
409	6.499569757e-05
410	6.481123396e-05
411	6.463138546e-05
412	6.442950027e-05
413	6.421116846e-05
414	6.397276691e-05
415	6.375609977e-05
416	6.352798854e-05
417	6.332810436e-05
418	6.311347655e-05
419	6.291038649e-05
420	6.270541464e-05
421	6.25046151e-05
422	6.230865206e-05
423	6.210606013e-05
424	6.191919105e-05
425	6.170791388e-05
426	6.151074171e-05
427	6.129820858e-05
428	6.111093078e-05
429	6.087215458e-05
430	6.067692382e-05
431	6.04854141e-05
432	6.02897363e-05
433	6.008694853e-05
434	5.990585259e-05
435	5.969580156e-05
436	5.94985698e-05
437	5.932603564e-05
438	5.913298471e-05
439	5.895608664e-05
440	5.875606196e-05
441	5.857350571e-05
442	5.838480166e-05
443	5.819852437e-05
444	5.800828763e-05
445	5.784973076e-05
446	5.768328905e-05
447	5.750612276e-05
448	5.732418384e-05
449	5.714227046e-05
450	5.697238871e-05
451	5.680119991e-05
452	5.662643484e-05
453	5.644607544e-05
454	5.628281832e-05
455	5.612159627e-05
456	5.598333052e-05
457	5.582695348e-05
458	5.565243108e-05
459	5.549664157e-05
460	5.533206037e-05
461	5.5171792e-05
462	5.501698596e-05
463	5.486214161e-05
464	5.469736031e-05
465	5.454334617e-05
466	5.439241869e-05
467	5.423077941e-05
468	5.408539091e-05
469	5.392995902e-05
470	5.378170524e-05
471	5.362687792e-05
472	5.348203863e-05
473	5.333173701e-05
474	5.319345849e-05
475	5.304308023e-05
476	5.287250451e-05
477	5.272817612e-05
478	5.259312051e-05
479	5.244519881e-05
480	5.22856244e-05
481	5.215759788e-05
482	5.200374126e-05
483	5.187138489e-05
484	5.172703096e-05
485	5.158029284e-05
486	5.146768263e-05
487	5.132027609e-05
488	5.118651049e-05
489	5.103453994e-05
490	5.090416329e-05
491	5.07634793e-05
492	5.062592455e-05
493	5.050304106e-05
494	5.037657704e-05
495	5.023960982e-05
496	5.009864484e-05
497	4.99550019e-05
498	4.982226661e-05
499	4.969501495e-05
500	4.955433522e-05
501	4.943441067e-05
502	4.930253966e-05
503	4.91784513e-05
504	4.904096893e-05
505	4.89115417e-05
506	4.877767393e-05
507	4.863726241e-05
508	4.852155277e-05
509	4.839208296e-05
510	4.826423952e-05
511	4.813176819e-05
512	4.799503939e-05
513	4.784703255e-05
514	4.774076172e-05
515	4.762677635e-05
516	4.748521958e-05
517	4.735569443e-05
518	4.723801357e-05
519	4.714038968e-05
520	4.701025145e-05
521	4.688704865e-05
522	4.678240844e-05
523	4.665327924e-05
524	4.653940882e-05
525	4.641923734e-05
526	4.6301995e-05
527	4.618493148e-05
528	4.606961352e-05
529	4.596019643e-05
530	4.585248232e-05
531	4.572914754e-05
532	4.56054977e-05
533	4.549411365e-05
534	4.536818181e-05
535	4.526117444e-05
536	4.515057802e-05
537	4.501761709e-05
538	4.491338985e-05
539	4.478863307e-05
540	4.467007944e-05
541	4.455579179e-05
542	4.443747657e-05
543	4.433415192e-05
544	4.422155023e-05
545	4.410455057e-05
546	4.399234056e-05
547	4.388288089e-05
548	4.377553293e-05
549	4.367951836e-05
550	4.356516685e-05
551	4.345202446e-05
552	4.334880199e-05
553	4.324660982e-05
554	4.314854315e-05
555	4.304525682e-05
556	4.293215275e-05
557	4.281986611e-05
558	4.272266797e-05
559	4.261930074e-05
560	4.250013828e-05
561	4.240714226e-05
562	4.230584417e-05
563	4.219958186e-05
564	4.209390708e-05
565	4.19977435e-05
566	4.18801478e-05
567	4.17749158e-05
568	4.167001588e-05
569	4.158068555e-05
570	4.146766663e-05
571	4.137166057e-05
572	4.127155031e-05
573	4.116196292e-05
574	4.106897116e-05
575	4.09582385e-05
576	4.085713199e-05
577	4.076219457e-05
578	4.066171816e-05
579	4.056122473e-05
580	4.04642054e-05
581	4.038093771e-05
582	4.027912021e-05
583	4.018213068e-05
584	4.00804707e-05
585	3.999675597e-05
586	3.990140983e-05
587	3.979978391e-05
588	3.971523898e-05
589	3.96342533e-05
590	3.953963518e-05
591	3.943869897e-05
592	3.93476912e-05
593	3.926886831e-05
594	3.918269702e-05
595	3.908872604e-05
596	3.898675101e-05
597	3.889536006e-05
598	3.880509734e-05
599	3.870916367e-05
600	3.863068989e-05
601	3.853864755e-05
602	3.846459304e-05
603	3.837553518e-05
604	3.828921063e-05
605	3.819819008e-05
606	3.809723684e-05
607	3.802428075e-05
608	3.793167642e-05
609	3.785187006e-05
610	3.776790415e-05
611	3.768931116e-05
612	3.76015859e-05
613	3.752750584e-05
614	3.743348803e-05
615	3.73623286e-05
616	3.728124074e-05
617	3.71942435e-05
618	3.710818291e-05
619	3.703305551e-05
620	3.695649334e-05
621	3.688170229e-05
622	3.677765812e-05
623	3.670585155e-05
624	3.66226009e-05
625	3.655486447e-05
626	3.64813464e-05
627	3.640084182e-05
628	3.63269874e-05
629	3.624978236e-05
630	3.617304989e-05
631	3.608934368e-05
632	3.601690275e-05
633	3.593919107e-05
634	3.586954304e-05
635	3.580188751e-05
636	3.572558505e-05
637	3.564560626e-05
638	3.556268769e-05
639	3.548492704e-05
640	3.541171551e-05
641	3.534810671e-05
642	3.527932508e-05
643	3.521144603e-05
644	3.513175249e-05
645	3.506240249e-05
646	3.499419561e-05
647	3.492883061e-05
648	3.48557617e-05
649	3.47813751e-05
650	3.472532545e-05
651	3.46458384e-05
652	3.458195499e-05
653	3.45206282e-05
654	3.445029684e-05
655	3.437218496e-05
656	3.430115751e-05
657	3.42330294e-05
658	3.416821999e-05
659	3.411360724e-05
660	3.403940584e-05
661	3.397512223e-05
662	3.390933786e-05
663	3.383865527e-05
664	3.378311864e-05
665	3.37157292e-05
666	3.364349689e-05
667	3.357796797e-05
668	3.351395258e-05
669	3.344790637e-05
670	3.337743453e-05
671	3.330993227e-05
672	3.324577851e-05
673	3.318134376e-05
674	3.312352513e-05
675	3.305566311e-05
676	3.299498771e-05
677	3.293948301e-05
678	3.286796595e-05
679	3.281120317e-05
680	3.275410192e-05
681	3.269177675e-05
682	3.26358016e-05
683	3.256952337e-05
684	3.250795177e-05
685	3.244356385e-05
686	3.237867568e-05
687	3.232252172e-05
688	3.226645504e-05
689	3.220577964e-05
690	3.214275198e-05
691	3.206969159e-05
692	3.200707904e-05
693	3.195485473e-05
694	3.189752783e-05
695	3.184689581e-05
696	3.178027911e-05
697	3.171930781e-05
698	3.165831736e-05
699	3.159177729e-05
700	3.153231101e-05
701	3.148081899e-05
702	3.141798292e-05
703	3.136099236e-05
704	3.130967276e-05
705	3.124413746e-05
706	3.118314488e-05
707	3.111914439e-05
708	3.106489565e-05
709	3.1009061e-05
710	3.095368828e-05
711	3.090560649e-05
712	3.084004777e-05
713	3.077586847e-05
714	3.07256622e-05
715	3.067005958e-05
716	3.060313634e-05
717	3.055783893e-05
718	3.050205963e-05
719	3.044476254e-05
720	3.03828546e-05
721	3.033473236e-05
722	3.027872954e-05
723	3.0225162e-05
724	3.016739232e-05
725	3.01088712e-05
726	3.006075961e-05
727	3.000180636e-05
728	2.994297871e-05
729	2.990402707e-05
730	2.985299485e-05
731	2.980319517e-05
732	2.975416822e-05
733	2.970559469e-05
734	2.965410267e-05
735	2.960757485e-05
736	2.955578693e-05
737	2.949861544e-05
738	2.945073162e-05
739	2.939924598e-05
740	2.934995719e-05
741	2.929413957e-05
742	2.924173432e-05
743	2.919904675e-05
744	2.914611569e-05
745	2.910011581e-05
746	2.904131583e-05
747	2.900075487e-05
748	2.89533564e-05
749	2.890167492e-05
750	2.885773565e-05
751	2.881823267e-05
752	2.876286634e-05
753	2.871527416e-05
754	2.86675649e-05
755	2.861829315e-05
756	2.857824521e-05
757	2.853281583e-05
758	2.848776749e-05
759	2.843751865e-05
760	2.839254907e-05
761	2.834041417e-05
762	2.829821621e-05
763	2.8251963e-05
764	2.820238045e-05
765	2.815347058e-05
766	2.810839244e-05
767	2.806563675e-05
768	2.801994341e-05
769	2.798033399e-05
770	2.79415335e-05
771	2.789324096e-05
772	2.785322283e-05
773	2.779740947e-05
774	2.775882397e-05
775	2.771833752e-05
776	2.766854848e-05
777	2.762698276e-05
778	2.75866815e-05
779	2.753705212e-05
780	2.749804514e-05
781	2.745096811e-05
782	2.740323969e-05
783	2.735848512e-05
784	2.732239876e-05
785	2.72850373e-05
786	2.72339327e-05
787	2.718919303e-05
788	2.714985609e-05
789	2.710779437e-05
790	2.706949626e-05
791	2.703504264e-05
792	2.69950756e-05
793	2.694394759e-05
794	2.690550259e-05
795	2.68627022e-05
796	2.681885234e-05
797	2.677866178e-05
798	2.674597502e-05
799	2.671097645e-05
800	2.666459339e-05
801	2.662049234e-05
802	2.658232621e-05
803	2.654822809e-05
804	2.651123915e-05
805	2.646960105e-05
806	2.643187344e-05
807	2.639168927e-05
808	2.635646718e-05
809	2.631691524e-05
810	2.628566325e-05
811	2.623427553e-05
812	2.619865962e-05
813	2.615955259e-05
814	2.612633365e-05
815	2.60885294e-05
816	2.605229403e-05
817	2.601487083e-05
818	2.598130064e-05
819	2.593726345e-05
820	2.590395084e-05
821	2.586144209e-05
822	2.582422963e-05
823	2.578215514e-05
824	2.573767943e-05
825	2.570550782e-05
826	2.565662776e-05
827	2.561613492e-05
828	2.557284917e-05
829	2.554094366e-05
830	2.55092574e-05
831	2.5467234e-05
832	2.543494531e-05
833	2.539492292e-05
834	2.534905715e-05
835	2.531781154e-05
836	2.52793559e-05
837	2.524657547e-05
838	2.521071051e-05
839	2.517838563e-05
840	2.513976608e-05
841	2.511137724e-05
842	2.507684912e-05
843	2.503890012e-05
844	2.500979389e-05
845	2.496740435e-05
846	2.493855996e-05
847	2.489622576e-05
848	2.486394559e-05
849	2.483337905e-05
850	2.479905954e-05
851	2.4762507e-05
852	2.473752839e-05
853	2.470735993e-05
854	2.467093723e-05
855	2.462950349e-05
856	2.459470289e-05
857	2.455176839e-05
858	2.45208059e-05
859	2.448500906e-05
860	2.444573811e-05
861	2.441567183e-05
862	2.438214847e-05
863	2.434791412e-05
864	2.430768524e-05
865	2.427801064e-05
866	2.425034557e-05
867	2.421960448e-05
868	2.417747463e-05
869	2.414587566e-05
870	2.411588388e-05
871	2.408075758e-05
872	2.405069556e-05
873	2.401525421e-05
874	2.398594788e-05
875	2.395949193e-05
876	2.392632834e-05
877	2.388946925e-05
878	2.38573168e-05
879	2.38273016e-05
880	2.379390172e-05
881	2.375216143e-05
882	2.371340564e-05
883	2.368565542e-05
884	2.365254504e-05
885	2.362553988e-05
886	2.359171425e-05
887	2.35654882e-05
888	2.352641736e-05
889	2.349401372e-05
890	2.345616477e-05
891	2.341616154e-05
892	2.339027609e-05
893	2.335436855e-05
894	2.333128452e-05
895	2.329741205e-05
896	2.326684764e-05
897	2.323925921e-05
898	2.320728983e-05
899	2.317259993e-05
900	2.313426988e-05
901	2.310988307e-05
902	2.308134096e-05
903	2.305496378e-05
904	2.302489536e-05
905	2.299278975e-05
906	2.296133765e-05
907	2.293749792e-05
908	2.290874294e-05
909	2.287704604e-05
910	2.284588558e-05
911	2.281809705e-05
912	2.27896188e-05
913	2.276223472e-05
914	2.273063575e-05
915	2.269739551e-05
916	2.266759745e-05
917	2.263620496e-05
918	2.260624085e-05
919	2.257108688e-05
920	2.25463169e-05
921	2.252255593e-05
922	2.249403298e-05
923	2.246999528e-05
924	2.243287648e-05
925	2.240798729e-05
926	2.238357706e-05
927	2.235517119e-05
928	2.232758914e-05
929	2.229020851e-05
930	2.22670223e-05
931	2.224647786e-05
932	2.22167245e-05
933	2.218940428e-05
934	2.214682315e-05
935	2.212127192e-05
936	2.209246159e-05
937	2.206787254e-05
938	2.203450458e-05
939	2.200836369e-05
940	2.197369507e-05
941	2.195434698e-05
942	2.192697568e-05
943	2.189910838e-05
944	2.187333575e-05
945	2.183999334e-05
946	2.181689228e-05
947	2.178968276e-05
948	2.176407405e-05
949	2.17389954e-05
950	2.170991259e-05
951	2.16825349e-05
952	2.166056633e-05
953	2.163554941e-05
954	2.160973847e-05
955	2.157376281e-05
956	2.15480136e-05
957	2.152543196e-05
958	2.150522811e-05
959	2.146895017e-05
960	2.144059752e-05
961	2.141060361e-05
962	2.138053094e-05
963	2.135319795e-05
964	2.132659299e-05
965	2.13020891e-05
966	2.127380882e-05
967	2.124555622e-05
968	2.122261056e-05
969	2.120249612e-05
970	2.118234124e-05
971	2.115408863e-05
972	2.112541028e-05
973	2.110149818e-05
974	2.108306544e-05
975	2.105636256e-05
976	2.103877919e-05
977	2.101160373e-05
978	2.098044327e-05
979	2.095607775e-05
980	2.092958774e-05
981	2.090692094e-05
982	2.088621472e-05
983	2.085223581e-05
984	2.08251306e-05
985	2.080527374e-05
986	2.077392382e-05
987	2.075161678e-05
988	2.072396874e-05
989	2.06938386e-05
990	2.067435852e-05
991	2.064855184e-05
992	2.061835783e-05
993	2.059557182e-05
994	2.05706358e-05
995	2.054208943e-05
996	2.051863926e-05
997	2.049660683e-05
998	2.046966127e-05
999	2.044621323e-05
